GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
860Z200US17345,ZCTA5 17345,3416,322,3.8,3.3,2.1,2.8,5.4,2.6,7.2,3.4,10,4.2,16,4.8,18,4.6,21.6,7.6,11,4.2,4.9,2.8,83556,10985,90813,7958,38.6,(X),(X),(X),(X),(X),2217,331,3.2,3.5,0,1.3,0.2,0.3,4.8,3.9,8.8,4.9,19.2,6.9,20.2,7.2,27,10.9,11.6,5.8,5,3.2,96528,8720,101040,8832,(X),(X),40.5,(X),(X),(X),1659,320,0,1.8,0,1.8,0.2,0.4,3.3,3.1,7.2,4.8,14.6,6.2,20.5,8.7,32.6,13.6,14.9,7.9,6.6,4.1,113533,22652,N,N,(X),(X),(X),(X),(X),(X),1199,233,8,8.3,6,7.8,12,5.8,11.7,7.1,16.9,8.3,9.6,5.6,14.5,8.1,10.6,6,5.8,5.4,4.8,4.4,43198,11516,66048,13550,(X),(X),(X),(X),32.1,(X)
860Z200US17347,ZCTA5 17347,2374,331,4.9,3.7,0,1.3,9.1,7.5,2.8,1.9,5.3,3.4,14.1,5,18.8,5.4,24,5.7,14.1,4.5,6.8,2.8,95397,8316,103184,10582,32.6,(X),(X),(X),(X),(X),1735,225,1.1,1.4,0,1.7,5.8,6.5,0.8,1.4,2.7,2,14.1,6,20.3,7.1,29.8,7.1,16.6,5.6,8.8,3.6,110250,14222,119216,9876,(X),(X),33.6,(X),(X),(X),1454,226,1,1.6,0,2,5.4,7.7,0,2,1.5,1.4,11.5,6.1,19.5,7.6,30.9,7.9,19.7,6.7,10.5,4.3,119308,9784,N,N,(X),(X),(X),(X),(X),(X),639,235,16,13.2,0,4.6,20,19.7,8.3,6.6,12.8,11,16.7,11.3,13.9,8.6,5.9,5.8,6.3,6,0,4.6,45802,20772,53892,16156,(X),(X),(X),(X),29.3,(X)
860Z200US17349,ZCTA5 17349,2913,299,1.7,1.4,0.3,0.6,5.7,3.8,4.1,2.7,7.6,3.3,10.8,4,9.1,4.2,28.6,7.8,15,4.9,17.1,4.6,111401,8374,131263,11299,36.2,(X),(X),(X),(X),(X),2162,269,0.9,1.5,0.5,0.7,1.5,1.5,0.9,0.8,10,5.6,10.1,4.7,5.3,3,35.2,9.7,15.6,6.1,20.1,6,128833,20806,146564,14596,(X),(X),38.2,(X),(X),(X),1815,284,1,1.7,0.6,0.9,1.1,1.3,1,0.9,8.3,4.9,3.9,2.9,5.7,3.4,38.1,11.1,17.2,6.8,23.1,7,140841,12674,N,N,(X),(X),(X),(X),(X),(X),751,203,4.1,3.8,0,3.9,17.8,12.5,13.2,10,9.5,6.5,22.9,11.9,11.2,7.1,12.3,6.3,1.3,2.1,7.7,6.7,54453,15484,71086,13775,(X),(X),(X),(X),30.4,(X)
860Z200US17350,ZCTA5 17350,5315,308,1.5,0.8,1,0.8,9.2,2.2,6.3,2.2,11.3,2.7,18.1,3.2,13.9,3.4,22.8,3.7,8.4,2.4,7.6,2.2,78976,6240,94654,5267,30.3,(X),(X),(X),(X),(X),3693,231,1.6,1.4,1.9,1.5,3.3,2,2.7,1.7,8.8,2.6,18.7,3.8,15.4,4.3,26.9,4.9,9.9,3.3,10.8,3.4,94821,13473,109315,7359,(X),(X),30.2,(X),(X),(X),2869,231,0.2,0.4,0.9,1.3,1.4,1.4,2.2,2.1,6.4,2.7,16.6,4,16.2,5,31.9,6.1,10.3,3.7,13.7,4,112538,10064,N,N,(X),(X),(X),(X),(X),(X),1622,226,3.4,2.2,1.3,1.3,22.7,5.4,14.1,5.7,16.8,6.2,19.7,6.5,9.4,4.5,8.4,3.4,4.3,2.9,0,1.8,40893,6818,53678,5276,(X),(X),(X),(X),28.5,(X)
860Z200US17352,ZCTA5 17352,460,163,2.2,2.1,0,6.3,1.5,2.2,2.2,2.4,5.9,4.1,13.5,8,13,7.2,44.8,21.1,14.1,8.8,2.8,3,127738,35964,115259,12802,27,(X),(X),(X),(X),(X),407,161,3.9,6.4,0,7.1,0,7.1,1.7,2.3,4.9,3.9,14,8.9,12.8,8.5,49.1,23.1,10.3,7.2,3.2,3.5,128393,37340,115534,15293,(X),(X),27.5,(X),(X),(X),335,160,0,8.6,0,8.6,0,8.6,2.1,3.1,2.7,3,15.8,11.3,11,8.7,54,25.6,12.5,9.5,1.8,2.6,140122,31336,N,N,(X),(X),(X),(X),(X),(X),53,28,18.9,17.8,0,39.1,13.2,16.2,5.7,10.1,13.2,16.5,22.6,22.6,18.9,17.9,0,39.1,7.5,10.1,0,39.1,-,**,51806,19848,(X),(X),(X),(X),22.6,(X)
860Z200US17353,ZCTA5 17353,1049,175,3.8,5.1,1.3,2.3,0.7,1.2,10.2,9.2,3.7,4.1,16.6,9.2,14.4,8.9,27.7,12.8,15.7,11.2,5.8,3.8,99219,14823,105980,16044,41.8,(X),(X),(X),(X),(X),848,180,4.1,6.3,0,3.5,0,3.5,9.2,10.9,1.3,2,18.4,9.1,14.6,9.5,27.2,13.9,19.5,13.4,5.7,3.9,106875,25449,112861,18521,(X),(X),42.9,(X),(X),(X),693,176,5.1,7.6,0,4.2,0,4.2,11.3,13.1,0,4.2,15.6,10.4,16.6,11.3,33.3,16.4,11.3,8.7,6.9,4.6,105885,23081,N,N,(X),(X),(X),(X),(X),(X),201,81,2.5,3.7,7,11.2,3.5,5.8,14.4,15.1,13.9,14.4,24.9,20.2,15.4,17.5,11.9,16.8,0,13.8,6.5,10.7,54323,37038,70064,22750,(X),(X),(X),(X),37.3,(X)
860Z200US17355,ZCTA5 17355,125,63,0.8,3.3,3.2,5.3,1.6,2.8,8.8,10,36.8,30.5,14.4,10.3,16.8,14,11.2,9.4,0,21.1,6.4,7.3,-,**,82582,32431,24.8,(X),(X),(X),(X),(X),72,55,5.6,9,5.6,9.4,1.4,3.4,1.4,3.6,47.2,44.4,15.3,15.2,9.7,14.9,2.8,5.5,0,32.7,11.1,15.1,-,**,90293,64205,(X),(X),20.8,(X),(X),(X),27,12,0,54.8,0,54.8,0,54.8,0,54.8,7.4,10.7,37,25,18.5,21.3,7.4,11.9,0,54.8,29.6,26.9,89375,29489,N,N,(X),(X),(X),(X),(X),(X),53,27,0,39.1,0,39.1,1.9,5,18.9,20.8,22.6,22.4,7.5,8.7,26.4,20.1,22.6,18.4,0,39.1,0,39.1,71250,53447,69002,15718,(X),(X),(X),(X),30.2,(X)
860Z200US17356,ZCTA5 17356,8984,528,2.7,1.3,4.5,2.9,3,1.3,7,2.5,8.5,2.5,18.2,3.8,14.6,2.5,24.9,4.4,10.2,3.3,6.4,2,85726,8036,103221,10702,31.5,(X),(X),(X),(X),(X),5928,378,1.1,0.9,3,2.4,2.1,1.2,3.1,2,4.4,1.7,18.6,4.1,15.6,3.2,30.2,5.1,12.7,4.6,9.3,3,102748,4620,123728,14004,(X),(X),33.1,(X),(X),(X),4576,356,0.7,0.7,2.5,2.6,1,0.9,1.3,1.2,4.5,2.1,18,4.1,14.4,3.2,31.9,5.8,14.3,5.7,11.4,3.9,109335,11633,N,N,(X),(X),(X),(X),(X),(X),3056,468,6,3.4,7.8,7.1,5.6,3.1,17.1,6.9,15,5.8,19.5,7.6,11.7,3.9,14.7,8.2,2,1.8,0.6,1,47466,14640,58125,7811,(X),(X),(X),(X),27,(X)
860Z200US17360,ZCTA5 17360,2290,288,2.1,1.5,3.1,3.1,6.5,3.6,3,1.9,11.3,5,14.1,5.1,18.4,6.4,15,4.8,16.2,5.2,10.2,4.1,88800,13000,105610,9762,32.6,(X),(X),(X),(X),(X),1744,212,2.6,2.1,3.5,3.7,1.2,1.9,2.4,2.1,6.7,3.2,14.1,5.9,21.3,7.7,15.9,5.5,19,6.1,13.4,5.1,96953,11200,119128,10402,(X),(X),33.1,(X),(X),(X),1547,177,2.3,2.2,3.4,4,1.4,2.1,1.7,1.9,7.4,3.6,12.4,5.4,20.4,7,14.6,5.5,21.4,6.7,15.1,5.7,103194,25787,N,N,(X),(X),(X),(X),(X),(X),546,188,2,3.1,3.7,5.1,23.4,14.7,3.5,3.6,25.8,15.2,14.1,9.7,9.3,11,13.2,9.2,4.9,7.9,0,5.3,41250,18347,57641,11341,(X),(X),(X),(X),31,(X)
860Z200US17361,ZCTA5 17361,2579,180,4.6,2.7,1,1.1,2.2,1.6,9.8,3.8,11.7,3.6,10.1,4.9,10.1,4.5,25,7.1,10.6,3.8,14.7,4.4,100368,13083,113690,10804,36,(X),(X),(X),(X),(X),1812,175,0.4,0.7,0,1.6,0.8,1.1,4.6,3.5,6.2,3.5,7.9,4,14,6.3,32.3,9.4,13.8,5.2,19.9,6.1,116859,16067,137800,13133,(X),(X),35,(X),(X),(X),1412,193,0.5,0.9,0,2.1,0,2.1,2,2,2.1,1.9,6.9,4.2,13.6,7,31.7,11.1,17.7,6.9,25.6,7.7,130962,19487,N,N,(X),(X),(X),(X),(X),(X),767,186,14.6,8.7,3.5,3.8,5.7,4.6,22.2,10.6,24.8,10.5,17.3,11.2,0,3.8,6.4,4.8,3,3.5,2.5,2.8,36173,7672,54967,15744,(X),(X),(X),(X),38.3,(X)
860Z200US17362,ZCTA5 17362,5371,308,2,1,1.1,0.8,3.4,1.2,5.1,2.1,8.7,2.2,17.4,4.1,15.4,3.8,24.9,3.6,13.5,2.9,8.5,2.6,96438,2339,107594,6255,30.2,(X),(X),(X),(X),(X),4154,267,1.3,1,0.1,0.2,2.6,1.4,2.9,1.4,5.3,2.3,14.7,3.4,18.2,4.7,28,4.4,16.7,3.6,10.1,3.1,106568,5909,119522,6986,(X),(X),32.2,(X),(X),(X),3599,278,0.4,0.5,0.2,0.3,1.1,0.9,3.1,1.5,4.1,2.2,12.5,3.3,18.4,5.4,30.3,5,18.8,4.2,11.3,3.6,114295,6522,N,N,(X),(X),(X),(X),(X),(X),1217,221,4.8,3.9,4.4,3.6,8.8,4.3,12.8,7,23,7.6,24.6,12.7,5.8,2.9,10.9,6.7,1.9,2,3,2.2,45742,13354,62017,8198,(X),(X),(X),(X),20.3,(X)
860Z200US17363,ZCTA5 17363,3313,313,2.6,1.8,2.4,1.6,6.7,2.6,6,2.3,7.2,2.3,11.6,2.7,14.8,4.1,15.9,3.5,14.2,3.8,18.6,7.8,97917,17974,125234,15337,33,(X),(X),(X),(X),(X),2279,261,1.6,1.6,0.4,0.5,3.9,2.7,2.5,1.9,6.1,2.9,11.1,3.1,13.4,4.6,18.5,4.9,17.9,5.1,24.4,10.4,131319,20737,141681,14006,(X),(X),32.9,(X),(X),(X),1890,263,0.3,0.4,0,1.6,1.7,1.2,1.4,1.6,5.1,2.7,10.4,3.5,13.9,5.3,17,4.1,21.5,6.4,28.7,12.1,150156,21015,N,N,(X),(X),(X),(X),(X),(X),1034,219,4.7,3.6,6.9,4.7,13.2,6.6,14.7,6.5,9.3,4.6,11.9,5,18,8.3,13,6.2,5.7,4.8,2.7,3,53676,26487,85015,29908,(X),(X),(X),(X),33.4,(X)
860Z200US17364,ZCTA5 17364,1581,253,6.3,4.3,2.8,3.2,2.5,2,7.3,8.6,15.3,7.3,17.5,6.1,19.2,8.2,22.9,6.4,5,3.4,1.2,1.3,71799,17733,77458,8742,38.1,(X),(X),(X),(X),(X),1087,205,4,4,0.9,1.3,0.9,1.5,9.8,12.2,10.7,5.3,16,8.4,25.5,11.1,23.2,7.4,7.3,5,1.7,1.9,85286,11952,86875,11660,(X),(X),33.2,(X),(X),(X),713,143,3.4,4.9,1.4,2,1.4,2.3,0,4.1,12.6,6.5,14.3,8.6,21.6,8.8,31.6,10.4,11.1,6.9,2.7,2.9,93750,15450,N,N,(X),(X),(X),(X),(X),(X),494,176,11.1,10.4,6.9,9.5,5.9,5.4,2,3.1,29.6,19.1,25.5,12.7,5.9,5.6,13.2,10.6,0,5.9,0,5.9,43534,13653,50691,10593,(X),(X),(X),(X),48.8,(X)
860Z200US17365,ZCTA5 17365,1070,151,1.3,1.6,5.8,5.9,5.5,3.4,3.1,2.5,13.3,7.6,15.1,6.7,13.9,6.7,22,6.4,9.6,5.6,10.4,5.3,88843,10403,111113,24774,36,(X),(X),(X),(X),(X),779,131,0,3.8,0,3.8,0,3.8,1.9,2.6,14.2,9.4,16.9,8.6,13.1,8.2,31.1,9.4,8.6,5,14.1,7,107750,21199,132711,28441,(X),(X),33.5,(X),(X),(X),678,132,0,4.3,0,4.3,0,4.3,2.2,3,10.9,7.3,19.5,9.4,12.7,8.3,28.6,8.9,9.9,5.9,16.2,7.5,112833,23155,N,N,(X),(X),(X),(X),(X),(X),291,84,4.8,5.9,21.3,20.3,20.3,12.6,6.2,6.5,10.7,9.3,10.3,7.2,21.6,14.3,4.8,3.4,0,9.8,0,9.8,29044,21765,44009,12225,(X),(X),(X),(X),42.6,(X)
860Z200US17366,ZCTA5 17366,2230,294,3.4,1.8,2.8,2.2,3.9,2.6,3.3,2.4,8.3,3.7,24.3,7,16.1,5.6,22,6.5,10.3,4.9,5.6,2.8,78026,10691,93471,6763,37.5,(X),(X),(X),(X),(X),1685,247,2.7,2.2,2.8,2.7,1.8,2.3,4.2,2.8,5.6,3.4,26.8,9.5,12.5,4.8,23.7,6.8,12.6,6.5,7.3,3.9,89309,15157,102132,9111,(X),(X),37.4,(X),(X),(X),1294,219,2.6,2.9,1.8,2.7,2.1,2.9,1.2,1.9,3.9,3.1,20,9.4,14.5,6.1,28.2,8.2,16.4,8.2,9.5,4.8,104167,24356,N,N,(X),(X),(X),(X),(X),(X),545,187,6.4,6.6,3.7,4,10.1,8.5,10.6,8.7,15.6,10.7,27.3,18.1,20.4,15.8,2.8,3.3,3.1,4.6,0,5.4,52438,12349,52717,9140,(X),(X),(X),(X),20.6,(X)
860Z200US17368,ZCTA5 17368,2679,298,4,2.6,0.7,0.8,2.9,1.6,4.7,1.8,15.1,5.8,14.3,3.9,14.6,5,23.8,5.8,11.6,3.5,8.3,3.3,87770,13112,98851,8748,36.7,(X),(X),(X),(X),(X),1775,214,1.8,1.9,0.6,0.9,1.5,1.5,2.5,1.6,9.4,4.9,14.8,4.1,16.1,6.6,26.8,6.6,17.4,5.2,9.2,3.8,103340,11894,115083,10723,(X),(X),39,(X),(X),(X),1365,188,0.5,0.7,0,2.2,0,2.2,1,1,7.6,5,15.2,4.8,19,8.4,24.7,6.7,19.9,6.5,12,5,104611,13397,N,N,(X),(X),(X),(X),(X),(X),904,217,9.6,6.9,1.1,1.6,5.6,3.8,9.2,4.8,28.2,13.2,12.6,7.4,9.6,5.7,18.1,12.8,3.7,5.1,2.2,2.7,45000,13963,62715,11503,(X),(X),(X),(X),30.6,(X)
860Z200US17370,ZCTA5 17370,2608,341,1.3,1.1,0.7,1.1,2.3,1.8,6.4,3.7,16,5.8,13.7,4.8,15.5,6.1,24.6,6.9,14.8,5.1,4.6,2.7,86722,10509,98427,7202,33.9,(X),(X),(X),(X),(X),2012,305,0.5,0.6,0,1.5,0.5,0.7,4.3,4.6,9.9,5.2,14.3,5.9,17.6,6.2,29.3,9.1,18.3,6.6,5.2,3.2,105851,13608,110228,9441,(X),(X),34,(X),(X),(X),1580,291,0,1.9,0,1.9,0.1,0.2,3.7,5.3,8.9,6.2,9.9,5.9,16,6.9,31.3,10.6,23.4,8.2,6.6,4.1,118514,16878,N,N,(X),(X),(X),(X),(X),(X),596,170,5.7,5,3,5.1,8.2,7.4,17.4,10.1,37.1,17,8.2,6.5,12.8,8.8,7.6,6.2,0,4.9,0,4.9,45337,7036,50233,8063,(X),(X),(X),(X),30.9,(X)
860Z200US17371,ZCTA5 17371,134,80,3,3.5,0,19.9,0,19.9,1.5,2.6,4.5,5,14.2,13.3,15.7,14.4,53.7,30.7,6,5.4,1.5,3.3,102978,10448,93844,9160,23.1,(X),(X),(X),(X),(X),111,78,1.8,3.1,0,23.4,0,23.4,1.8,3.3,33.3,36.6,13.5,14.6,9,12.2,33.3,38.4,5.4,5.7,1.8,4.2,68750,60876,77381,23371,(X),(X),13.5,(X),(X),(X),55,57,0,38.4,0,38.4,0,38.4,3.6,7.5,0,38.4,7.3,16.8,14.5,25,63.6,50.8,7.3,11.3,3.6,8.9,103523,14070,N,N,(X),(X),(X),(X),(X),(X),23,14,8.7,12.8,0,59.4,0,59.4,0,59.4,17.4,19.7,39.1,33.2,26.1,31.3,8.7,16.6,0,59.4,0,59.4,63125,28682,65652,16895,(X),(X),(X),(X),47.8,(X)
860Z200US17372,ZCTA5 17372,1520,161,1.5,1.1,0.3,0.5,1.8,1.3,10.3,5.7,11.3,4,25.8,7.9,16.3,4.4,16,4.3,8.2,3,8.6,2.9,74314,7432,94899,7600,34,(X),(X),(X),(X),(X),1043,156,1.1,1.2,0.5,0.7,0.5,0.7,5.8,3,9.8,4.1,27,9.9,13.7,4.8,20.3,5.7,12.4,4.6,8.9,3.3,83125,15648,103221,8502,(X),(X),30.4,(X),(X),(X),844,150,0.5,0.9,0.6,0.9,0.6,0.9,4.9,3,7,4.2,28.8,12,14.2,5.2,20.7,6.6,12.6,5.1,10.2,3.9,86500,21400,N,N,(X),(X),(X),(X),(X),(X),477,122,2.5,2.2,0,6.1,4.6,3.8,19.9,13.9,15.9,9.4,24.1,10.5,21.6,10.4,7.8,5.4,0,6.1,3.6,5,52679,18059,67546,13605,(X),(X),(X),(X),40.9,(X)
860Z200US17401,ZCTA5 17401,7408,565,5.3,2,12.6,3.5,10.2,2.7,10.4,2.7,20.6,5.2,17.4,4,13.1,3.3,7.5,2.2,1.2,1.1,1.7,1,41569,2825,52061,3336,41.4,(X),(X),(X),(X),(X),3697,408,5.4,3,6.7,3.4,12.1,6.2,10.5,4.4,19.4,5,19.8,5.5,14.6,5,8.6,3.7,1.1,1.2,1.8,1.3,47173,6456,55495,5069,(X),(X),41.8,(X),(X),(X),1374,272,5.5,5.1,3.6,4.4,5.7,3.6,4.2,3.8,9.8,6.3,27.4,11.1,20.4,8.4,15.9,7.4,2.8,3.3,4.7,3.6,70642,20465,N,N,(X),(X),(X),(X),(X),(X),3711,559,7.1,3.3,18.5,6,15,4.9,10.5,3.8,17,9,15.3,6,8.1,3.8,5.9,2.8,0.9,1.7,1.6,1.4,33989,5279,43909,4363,(X),(X),(X),(X),40.2,(X)
860Z200US17402,ZCTA5 17402,14422,544,6.5,2.5,2.1,1,5.6,1.8,9.5,1.9,7.4,1.7,17.5,2.2,12.1,1.7,18.9,2.7,10.2,2.3,10.3,1.8,77134,7146,102087,6121,34.7,(X),(X),(X),(X),(X),9454,469,2.4,2.4,1.2,1.5,4,1.8,7.6,1.7,4.6,1.5,15.7,2.7,13.6,2.2,22.8,3.7,13.8,3,14.2,2.9,101927,8531,123520,9500,(X),(X),36.2,(X),(X),(X),7058,526,0.4,0.5,1.4,1.9,0.5,0.5,3,1.4,4,1.4,15.2,3,13,2.6,26.4,4.4,17.4,3.7,18.7,3.5,115727,7831,N,N,(X),(X),(X),(X),(X),(X),4968,549,15.6,6.9,3.7,2,9.3,3.4,14.3,4.3,13.6,4.5,21.8,5.5,7.5,2.4,10.3,3.2,1.7,1.1,2.2,1.5,41768,7077,54945,7382,(X),(X),(X),(X),31.1,(X)
860Z200US17403,ZCTA5 17403,15525,650,5.5,1.5,5,1.3,5.2,1.3,9.7,2,11.9,2.6,14.4,2.4,13.6,2.3,18,2.7,7.1,1.4,9.6,1.5,72233,4385,102331,6707,36.1,(X),(X),(X),(X),(X),9224,439,4.2,1.6,2.1,1.3,3.3,1.2,8.2,2,9.6,2.8,14.5,2.6,13,2.5,22.2,2.8,10.5,2.1,12.3,2.1,90938,5765,122874,10176,(X),(X),36.3,(X),(X),(X),6061,363,1.6,1.3,0.9,0.9,2.3,1.3,4.6,1.7,5.3,1.6,11,2.7,13.7,2.8,28.2,3.4,14.2,2.7,18.2,3.2,118537,8795,N,N,(X),(X),(X),(X),(X),(X),6301,555,9,2.8,9.3,2.7,7.9,2.3,12.5,3.5,18.4,5.7,16.9,3.9,9.3,3.2,9.8,4.4,2.6,1.6,4.4,2,41828,5234,66122,8697,(X),(X),(X),(X),34.3,(X)
860Z200US17404,ZCTA5 17404,15076,636,4.7,1.3,3.1,0.9,4.6,1.4,6.1,1.5,13.8,2.7,17.1,2.9,16,2.6,16.7,2.2,8.2,1.2,9.7,1.7,75882,4796,97079,5157,36.1,(X),(X),(X),(X),(X),9616,606,3.3,1.5,1.3,0.9,2.6,1.3,3.7,2.1,11.8,3.5,14.9,3,16.1,2.8,20.9,3.1,11.1,1.9,14.3,2.6,94375,5325,118083,8092,(X),(X),41.4,(X),(X),(X),6944,562,1.2,1.2,0.9,0.6,1,0.7,0.8,0.6,10.7,4.1,10.3,2,16.7,3.5,25.1,4.4,14.1,2.6,19.3,3.5,115345,8492,N,N,(X),(X),(X),(X),(X),(X),5460,490,7.7,2.6,7.2,2.7,8.7,3.3,12.4,3.7,14.2,3.7,27.8,6.1,12.8,3.5,5.7,2,2.2,1.2,1.4,1.1,49906,5264,54817,3983,(X),(X),(X),(X),26,(X)
860Z200US17406,ZCTA5 17406,9208,444,2,0.9,0.8,0.5,5.2,1.9,4.7,1.4,9.3,2.4,20,3.1,18.6,3.4,19.2,3.3,10.8,2.6,9.5,2.3,85183,3493,104613,5871,31.6,(X),(X),(X),(X),(X),6493,403,1.2,0.8,0.9,0.7,5.1,2.4,3.5,1.5,7.1,2.3,14.7,3.6,20.4,4.3,21.9,4.4,13.2,3.5,12.2,2.9,94752,9202,116535,7143,(X),(X),32.7,(X),(X),(X),5124,410,0.6,0.6,0.4,0.4,0.8,0.7,1.5,0.9,4.8,1.6,16.4,4.1,21.8,5.4,22.8,4.7,15.9,4.4,15,3.7,109653,13613,N,N,(X),(X),(X),(X),(X),(X),2715,424,4.4,2.4,2.1,1.6,9.9,4.9,7.4,3.1,15.7,6,28.4,7.1,14.5,5.4,10.3,4.7,5.2,3.1,2,1.9,56377,5474,69242,7768,(X),(X),(X),(X),27.4,(X)
860Z200US17407,ZCTA5 17407,926,153,1.1,1,1.4,1.8,1.1,1,6.6,4.9,4.9,2.8,8.5,3.6,19.2,9.8,25.4,6.8,17.2,6.6,14.7,6.1,117864,13398,126764,11950,30.8,(X),(X),(X),(X),(X),707,149,0,4.2,0,4.2,0.6,0.8,0.8,0.9,5.4,3.9,9.3,4.3,22.9,12.3,23.9,7.6,21.8,8.2,15.3,6.5,120048,17457,136946,12150,(X),(X),30.4,(X),(X),(X),593,148,0,4.9,0,4.9,0,4.9,0.5,0.7,3.4,3.8,9.3,5.1,23.9,14.4,24.6,8.3,21.6,9.1,16.7,7.7,121488,25426,N,N,(X),(X),(X),(X),(X),(X),219,65,4.6,4.2,5.9,7.4,2.7,3.3,26.5,19,6.8,5.5,9.6,6.3,3.7,3.6,29.7,19,0,12.8,10.5,14,55625,52978,82364,26528,(X),(X),(X),(X),26.5,(X)
860Z200US17408,ZCTA5 17408,10060,480,1.9,0.9,3.4,2.6,5,1.7,5.8,1.7,8.8,2.1,18.8,3,12.8,2.6,22,3.1,8.9,2,12.5,3.3,87044,8626,105263,6479,30.5,(X),(X),(X),(X),(X),6739,388,0.7,0.7,0.2,0.3,2.2,1.5,2,1,5.9,2.2,17.4,3.8,14.6,3.5,27.2,4.4,11.6,2.8,18.1,4.7,109420,11446,127735,7808,(X),(X),30.9,(X),(X),(X),5815,432,0.4,0.7,0.3,0.3,1.6,1.4,1.6,0.9,5.4,2.1,15.8,3.4,12.5,3.4,29.6,5.1,13.1,3.1,19.7,5.4,119785,8710,N,N,(X),(X),(X),(X),(X),(X),3321,412,4.7,2.4,9.9,7.6,10.7,4,13.5,4.7,15.5,5.1,23.7,5.3,10.5,4.4,8.1,3.5,2.5,1.8,1,1,46263,8025,56385,6253,(X),(X),(X),(X),29.4,(X)
860Z200US17501,ZCTA5 17501,1958,153,3,2.7,0.8,1,10.1,4.6,8.2,3,10,3.8,18,6.4,18.8,5,17.1,5.6,8.1,5,6,3.1,74942,7233,95582,15852,36.5,(X),(X),(X),(X),(X),1317,139,5.1,5.3,1.2,1.4,2.3,2.1,6.2,3.5,9.8,4.7,14.6,6.6,27.2,8.2,19.3,6.8,8.4,6.2,6.1,3.8,83434,4201,91190,8668,(X),(X),38.7,(X),(X),(X),959,155,0,3.1,1.7,1.9,2.1,2.4,6.6,4.4,6.6,3.9,15.4,8.5,24.9,8.9,26.5,9,11.5,8.4,4.8,4.3,91492,10081,N,N,(X),(X),(X),(X),(X),(X),641,147,4.1,4.4,0,4.6,26.2,12.5,12.3,6.9,11.9,6.7,19.5,9.8,7.6,5.5,12.6,9.1,0,4.6,5.8,5.5,44375,16876,94460,42344,(X),(X),(X),(X),30.7,(X)
